 INFO [2024-05-07 15:09:08,878] (%D:10) - **********************************************************************************************
 INFO [2024-05-07 15:52:19,348] (%D:22) - Text Entered into Gun Licence
 INFO [2024-05-07 15:52:21,547] (%D:22) - Clicked on Gun Licence Calendar Button
 INFO [2024-05-07 15:52:21,639] (%D:22) - Clicked on Gun Licence Calendar Arrow
 INFO [2024-05-07 15:52:21,727] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:52:21,811] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:52:21,870] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:52:22,059] (%D:22) - Clicked on Equipment Details
 INFO [2024-05-07 15:52:26,443] (%D:22) - Clicked on Contract Details
 INFO [2024-05-07 15:52:29,059] (%D:22) - Clicked on Contract Start Calendar Button
 INFO [2024-05-07 15:52:29,170] (%D:22) - Clicked on Contract Start Calendar Arrow
 INFO [2024-05-07 15:52:29,313] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:52:29,420] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:52:29,542] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:52:31,758] (%D:22) - Clicked on Contract End Calendar Button
 INFO [2024-05-07 15:52:31,840] (%D:22) - Clicked on Contract End Calendar Arrow
 INFO [2024-05-07 15:52:31,933] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:52:32,028] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:52:32,104] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:52:38,039] (%D:22) - Clicked on Save
 INFO [2024-05-07 15:52:48,164] (%D:30) - Unable to Identify text field 
 INFO [2024-05-07 15:52:48,375] (%D:17) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$---END---$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:52:48,375] (%D:18) -     
 INFO [2024-05-07 15:52:48,456] (%D:10) - **********************************************************************************************
 INFO [2024-05-07 15:52:48,457] (%D:11) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$Verify Add New Employee functionality as Supervisor      $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:52:48,457] (%D:12) - ***********************************************************************************************
 INFO [2024-05-07 15:52:57,614] (%D:22) - Clicked on Email Address
 INFO [2024-05-07 15:52:57,745] (%D:22) - Text Entered into Email Address
 INFO [2024-05-07 15:52:57,857] (%D:22) - Clicked on Password
 INFO [2024-05-07 15:52:57,960] (%D:22) - Text Entered into password
 INFO [2024-05-07 15:52:58,067] (%D:22) - Clicked on Login
 INFO [2024-05-07 15:53:03,823] (%D:22) - User navigated to Homepage
 INFO [2024-05-07 15:53:04,063] (%D:22) - Clicked on Employees
 INFO [2024-05-07 15:53:04,304] (%D:22) - Clicked on Add New Employee
 INFO [2024-05-07 15:53:14,580] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:53:14,731] (%D:22) - Text Entered into lastName
 INFO [2024-05-07 15:53:14,945] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:53:15,113] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:53:15,309] (%D:22) - Text Entered into email Address
 INFO [2024-05-07 15:53:15,479] (%D:22) - Text Entered into job Title
 INFO [2024-05-07 15:53:18,095] (%D:22) - Clicked on Birthday Calendar Button
 INFO [2024-05-07 15:53:18,214] (%D:22) - Clicked on Birthday Calendar Arrow
 INFO [2024-05-07 15:53:18,314] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:53:18,400] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:53:18,463] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:53:22,408] (%D:22) - Text Entered into Passport Number
 INFO [2024-05-07 15:53:25,534] (%D:22) - Clicked on Passport Calendar Button
 INFO [2024-05-07 15:53:25,647] (%D:22) - Clicked on Passport Calendar Arrow
 INFO [2024-05-07 15:53:25,764] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:53:25,865] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:53:25,992] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:53:28,408] (%D:22) - Text Entered into SA ID
 INFO [2024-05-07 15:53:28,524] (%D:22) - Clicked on Employee Residential Details
 INFO [2024-05-07 15:53:28,649] (%D:22) - Clicked on Employee Residential Details
 INFO [2024-05-07 15:53:29,013] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:53:29,357] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:53:29,848] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:53:29,984] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:53:30,550] (%D:22) - Clicked on Postal Address Details
 INFO [2024-05-07 15:53:30,897] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:53:31,176] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:53:32,297] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:53:32,443] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:53:32,995] (%D:22) - Clicked on  Next Of Kin Details
 INFO [2024-05-07 15:53:33,159] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:53:33,342] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:53:33,529] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:53:33,658] (%D:22) - Text Entered into Relationship
 INFO [2024-05-07 15:53:33,804] (%D:22) - Clicked on Emergency Contact Details
 INFO [2024-05-07 15:53:33,975] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:53:34,131] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:53:34,303] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:53:34,466] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:53:34,646] (%D:22) - Text Entered into email Address
 INFO [2024-05-07 15:53:35,013] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:53:35,128] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:53:35,574] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:53:35,729] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:53:36,252] (%D:22) - Clicked on Security Details
 INFO [2024-05-07 15:53:36,472] (%D:22) - Text Entered into Security Licence Number
 INFO [2024-05-07 15:53:39,660] (%D:22) - Clicked on Security Calendar Button
 INFO [2024-05-07 15:53:39,743] (%D:22) - Clicked on Security Calendar Arrow
 INFO [2024-05-07 15:53:39,877] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:53:39,964] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:53:40,036] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:53:40,214] (%D:22) - Clicked on First Aid Details
 INFO [2024-05-07 15:53:40,360] (%D:22) - Text Entered into First Aid CPR
 INFO [2024-05-07 15:53:42,480] (%D:22) - Clicked on First Aid Calendar Button
 INFO [2024-05-07 15:53:42,564] (%D:22) - Clicked on First Aid Calendar Arrow
 INFO [2024-05-07 15:53:42,692] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:53:42,786] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:53:42,871] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:53:43,043] (%D:22) - Clicked on complianceDetails
 INFO [2024-05-07 15:53:43,222] (%D:22) - Text Entered into Driver Licence
 INFO [2024-05-07 15:53:45,380] (%D:22) - Clicked on Driver Licence Calendar Button
 INFO [2024-05-07 15:53:45,462] (%D:22) - Clicked on Driver Licence Calendar Arrow
 INFO [2024-05-07 15:53:45,569] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:53:45,653] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:53:45,720] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:53:45,911] (%D:22) - Text Entered into Gun Licence
 INFO [2024-05-07 15:53:48,100] (%D:22) - Clicked on Gun Licence Calendar Button
 INFO [2024-05-07 15:53:48,201] (%D:22) - Clicked on Gun Licence Calendar Arrow
 INFO [2024-05-07 15:53:48,283] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:53:48,370] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:53:48,441] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:53:48,594] (%D:22) - Clicked on Equipment Details
 INFO [2024-05-07 15:53:52,957] (%D:22) - Clicked on Contract Details
 INFO [2024-05-07 15:53:55,618] (%D:22) - Clicked on Contract Start Calendar Button
 INFO [2024-05-07 15:53:55,703] (%D:22) - Clicked on Contract Start Calendar Arrow
 INFO [2024-05-07 15:53:55,816] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:53:55,904] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:53:56,010] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:54:12,002] (%D:22) - Clicked on Save
 INFO [2024-05-07 15:54:20,087] (%D:30) - Unable to Identify text field 
 INFO [2024-05-07 15:54:20,302] (%D:17) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$---END---$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:54:20,302] (%D:18) -     
 INFO [2024-05-07 15:54:20,378] (%D:10) - **********************************************************************************************
 INFO [2024-05-07 15:54:20,378] (%D:11) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$Verify Add New Employee functionality as Employee      $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:54:20,378] (%D:12) - ***********************************************************************************************
 INFO [2024-05-07 15:54:30,060] (%D:22) - Clicked on Email Address
 INFO [2024-05-07 15:54:30,173] (%D:22) - Text Entered into Email Address
 INFO [2024-05-07 15:54:30,257] (%D:22) - Clicked on Password
 INFO [2024-05-07 15:54:30,343] (%D:22) - Text Entered into password
 INFO [2024-05-07 15:54:30,425] (%D:22) - Clicked on Login
 INFO [2024-05-07 15:54:35,803] (%D:22) - User navigated to Homepage
 INFO [2024-05-07 15:54:35,978] (%D:22) - Clicked on Employees
 INFO [2024-05-07 15:54:36,288] (%D:22) - Clicked on Add New Employee
 INFO [2024-05-07 15:54:46,513] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:54:46,653] (%D:22) - Text Entered into lastName
 INFO [2024-05-07 15:54:46,878] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:54:47,027] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:54:47,223] (%D:22) - Text Entered into email Address
 INFO [2024-05-07 15:54:47,380] (%D:22) - Text Entered into job Title
 INFO [2024-05-07 15:54:51,623] (%D:22) - Clicked on Birthday Calendar Button
 INFO [2024-05-07 15:54:51,785] (%D:22) - Clicked on Birthday Calendar Arrow
 INFO [2024-05-07 15:54:51,867] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:54:51,945] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:54:52,011] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:54:55,368] (%D:22) - Text Entered into Passport Number
 INFO [2024-05-07 15:54:57,578] (%D:22) - Clicked on Passport Calendar Button
 INFO [2024-05-07 15:54:57,700] (%D:22) - Clicked on Passport Calendar Arrow
 INFO [2024-05-07 15:54:57,805] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:54:57,909] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:54:58,007] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:55:00,405] (%D:22) - Text Entered into SA ID
 INFO [2024-05-07 15:55:03,550] (%D:22) - Clicked on Employee Residential Details
 INFO [2024-05-07 15:55:03,650] (%D:22) - Clicked on Employee Residential Details
 INFO [2024-05-07 15:55:03,913] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:55:04,172] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:55:04,673] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:55:04,819] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:55:05,371] (%D:22) - Clicked on Postal Address Details
 INFO [2024-05-07 15:55:05,639] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:55:05,896] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:55:06,364] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:55:06,520] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:55:07,050] (%D:22) - Clicked on  Next Of Kin Details
 INFO [2024-05-07 15:55:07,205] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:55:07,378] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:55:07,544] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:55:07,736] (%D:22) - Text Entered into Relationship
 INFO [2024-05-07 15:55:07,864] (%D:22) - Clicked on Emergency Contact Details
 INFO [2024-05-07 15:55:08,034] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:55:08,186] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:55:08,347] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:55:08,509] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:55:08,702] (%D:22) - Text Entered into email Address
 INFO [2024-05-07 15:55:09,056] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:55:09,167] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:55:09,646] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:55:09,815] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:55:10,374] (%D:22) - Clicked on Security Details
 INFO [2024-05-07 15:55:13,632] (%D:22) - Text Entered into Security Licence Number
 INFO [2024-05-07 15:55:15,791] (%D:22) - Clicked on Security Calendar Button
 INFO [2024-05-07 15:55:15,893] (%D:22) - Clicked on Security Calendar Arrow
 INFO [2024-05-07 15:55:15,991] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:55:16,086] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:55:16,161] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:55:16,309] (%D:22) - Clicked on First Aid Details
 INFO [2024-05-07 15:55:19,537] (%D:22) - Text Entered into First Aid CPR
 INFO [2024-05-07 15:55:21,705] (%D:22) - Clicked on First Aid Calendar Button
 INFO [2024-05-07 15:55:21,788] (%D:22) - Clicked on First Aid Calendar Arrow
 INFO [2024-05-07 15:55:21,892] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:55:21,974] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:55:22,040] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:55:22,217] (%D:22) - Clicked on complianceDetails
 INFO [2024-05-07 15:55:25,392] (%D:22) - Text Entered into Driver Licence
 INFO [2024-05-07 15:55:27,624] (%D:22) - Clicked on Driver Licence Calendar Button
 INFO [2024-05-07 15:55:27,727] (%D:22) - Clicked on Driver Licence Calendar Arrow
 INFO [2024-05-07 15:55:27,814] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:55:27,895] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:55:27,960] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:55:28,146] (%D:22) - Text Entered into Gun Licence
 INFO [2024-05-07 15:55:30,316] (%D:22) - Clicked on Gun Licence Calendar Button
 INFO [2024-05-07 15:55:30,410] (%D:22) - Clicked on Gun Licence Calendar Arrow
 INFO [2024-05-07 15:55:30,500] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:55:30,582] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:55:30,663] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:55:30,834] (%D:22) - Clicked on Equipment Details
 INFO [2024-05-07 15:55:36,208] (%D:22) - Clicked on Contract Details
 INFO [2024-05-07 15:55:38,875] (%D:22) - Clicked on Contract Start Calendar Button
 INFO [2024-05-07 15:55:38,977] (%D:22) - Clicked on Contract Start Calendar Arrow
 INFO [2024-05-07 15:55:40,115] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:55:41,231] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:55:42,337] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:55:49,686] (%D:22) - Clicked on Parent Contact Name
 INFO [2024-05-07 15:55:58,090] (%D:22) - Clicked on Save
 INFO [2024-05-07 15:56:08,146] (%D:30) - Unable to Identify text field 
 INFO [2024-05-07 15:56:08,309] (%D:17) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$---END---$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:56:08,309] (%D:18) -     
 INFO [2024-05-07 16:44:17,385] (%D:10) - **********************************************************************************************
 INFO [2024-05-07 16:44:17,387] (%D:11) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$Verify Add New Employee functionality as Manager      $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 16:44:17,388] (%D:12) - ***********************************************************************************************
 INFO [2024-05-07 16:44:30,029] (%D:22) - Clicked on Email Address
 INFO [2024-05-07 16:44:30,158] (%D:22) - Text Entered into Email Address
 INFO [2024-05-07 16:44:30,251] (%D:22) - Clicked on Password
 INFO [2024-05-07 16:44:30,332] (%D:22) - Text Entered into password
 INFO [2024-05-07 16:44:30,420] (%D:22) - Clicked on Login
 INFO [2024-05-07 16:44:35,792] (%D:22) - User navigated to Homepage
 INFO [2024-05-07 16:44:36,094] (%D:22) - Clicked on Employees
 INFO [2024-05-07 16:44:36,470] (%D:22) - Clicked on Add New Employee
 INFO [2024-05-07 16:44:36,472] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,473] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,473] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,473] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,474] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,474] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,474] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,475] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,475] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,476] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,476] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,476] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,477] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,477] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 16:44:36,868] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 16:44:37,258] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 16:44:37,418] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 16:44:37,587] (%D:22) - Text Entered into other Contact Number
 INFO [2024-05-07 16:44:37,825] (%D:22) - Text Entered into Email Address
 INFO [2024-05-07 16:44:38,043] (%D:22) - Text Entered into job Title
 INFO [2024-05-07 16:44:41,483] (%D:22) - Text Entered into Passport Number
 INFO [2024-05-07 16:44:41,894] (%D:22) - Text Entered into SA ID
 INFO [2024-05-07 16:44:42,027] (%D:22) - Clicked on Employee Residential Address Details
 INFO [2024-05-07 16:44:42,203] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 16:44:42,611] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 16:44:42,808] (%D:22) - Clicked on Emergency Contact Details
 INFO [2024-05-07 16:44:42,997] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 16:44:43,230] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 16:44:43,431] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 16:44:43,624] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 16:44:43,842] (%D:22) - Text Entered into Email Address
 INFO [2024-05-07 16:44:43,990] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 16:44:44,110] (%D:22) - Clicked on Next of Kin Details
 INFO [2024-05-07 16:44:44,310] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 16:44:44,521] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 16:44:44,693] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 16:44:44,893] (%D:22) - Text Entered into Relationship
 INFO [2024-05-07 16:44:44,996] (%D:22) - Clicked on Security Details
 INFO [2024-05-07 16:44:45,223] (%D:22) - Text Entered into Security Licence Number
 INFO [2024-05-07 16:44:45,637] (%D:22) - Text Entered into First Aid CPR
 INFO [2024-05-07 16:44:45,752] (%D:22) - Clicked on Compliance/Training/Certification Details
 INFO [2024-05-07 16:44:45,945] (%D:22) - Text Entered into Driver Licence
 INFO [2024-05-07 16:44:46,153] (%D:22) - Text Entered into Gun Licence
 INFO [2024-05-07 16:44:46,308] (%D:22) - Clicked on First Name
 INFO [2024-05-07 16:44:46,336] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 16:44:46,351] (%D:22) - Give Corret Name element is visible
 INFO [2024-05-07 16:44:46,367] (%D:22) - Give Correct Mobile Number is visible
 INFO [2024-05-07 16:44:46,382] (%D:22) - Give Correct Number element is visible
 INFO [2024-05-07 16:44:46,396] (%D:22) - Invalid Email Format. element is visible
 INFO [2024-05-07 16:44:46,585] (%D:22) - Give Valid Passport Number element is visible
 INFO [2024-05-07 16:44:46,781] (%D:22) - Give Correct SA_ID element is visible
 INFO [2024-05-07 16:44:46,799] (%D:22) - Give Correct Postal Code element is visible
 INFO [2024-05-07 16:44:46,812] (%D:22) - Give Correct Postal Code element is visible
 INFO [2024-05-07 16:44:46,829] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 16:44:46,841] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 16:44:46,857] (%D:22) - Give Correct Mobile Number is visible
 INFO [2024-05-07 16:44:46,870] (%D:22) - Give Correct Number is visible
 INFO [2024-05-07 16:44:46,880] (%D:22) - Invalid email format. is visible
 INFO [2024-05-07 16:44:46,891] (%D:22) - Give Correct Postal Code is visible
 INFO [2024-05-07 16:44:46,905] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 16:44:46,918] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 16:44:46,932] (%D:22) - Give Correct Mobile Number element is visible
 INFO [2024-05-07 16:44:46,948] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 16:44:46,962] (%D:22) - Give Correct Licence Number element is visible
 INFO [2024-05-07 16:44:46,973] (%D:22) - Give Correct Details element is visible
 INFO [2024-05-07 16:44:46,989] (%D:22) - Give Valid Driving Licence Number
 INFO [2024-05-07 16:44:47,001] (%D:22) - Give Valid Gun Licence Number element is visible
 INFO [2024-05-07 16:44:47,169] (%D:22) - Clicked on Cancel Button
 INFO [2024-05-07 16:44:47,305] (%D:22) - Clicked on Add New Employee
 INFO [2024-05-07 16:44:47,306] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 16:44:47,307] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 16:44:47,307] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 16:44:47,307] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 16:44:47,308] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 16:44:47,312] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 16:44:47,313] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 16:44:47,313] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 16:44:47,314] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 16:44:47,316] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 16:44:47,317] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 16:44:47,317] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 16:44:47,317] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 16:44:47,492] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 16:44:47,674] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 16:44:47,824] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 16:44:47,980] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 16:44:48,190] (%D:22) - Text Entered into Job Title
 INFO [2024-05-07 16:44:48,580] (%D:22) - Text Entered into Passport Number
 INFO [2024-05-07 16:44:48,978] (%D:22) - Text Entered into SA ID
 INFO [2024-05-07 16:44:49,092] (%D:22) - Clicked on Employee Residential Details
 INFO [2024-05-07 16:44:49,451] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 16:44:49,759] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 16:44:49,900] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 16:44:50,006] (%D:22) - Clicked on Postal Address Details
 INFO [2024-05-07 16:44:50,348] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 16:44:50,678] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 16:44:50,846] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 16:44:50,986] (%D:22) - Clicked on Emergency Contact Details
 INFO [2024-05-07 16:44:51,194] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 16:44:51,414] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 16:44:51,583] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 16:44:51,746] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 16:44:52,125] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 16:44:52,486] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 16:44:52,624] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 16:44:52,717] (%D:22) - Clicked on Kin Details
 INFO [2024-05-07 16:44:52,926] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 16:44:53,162] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 16:44:53,321] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 16:44:53,531] (%D:22) - Text Entered into Relationship
 INFO [2024-05-07 16:44:53,635] (%D:22) - Clicked on Compliance Details
 INFO [2024-05-07 16:44:53,825] (%D:22) - Text Entered into Driver Licence
 INFO [2024-05-07 16:44:54,009] (%D:22) - Text Entered into Gun Licence
 INFO [2024-05-07 16:44:54,117] (%D:22) - Clicked on First Name
 INFO [2024-05-07 16:44:54,145] (%D:22) - Maximum 25 Characters Allowed. element is visible
 INFO [2024-05-07 16:44:54,159] (%D:22) - Maximum 25 Characters Allowed. element is visible
 INFO [2024-05-07 16:44:54,165] (%D:22) - Give Correct Mobile Number element is visible
 INFO [2024-05-07 16:44:54,177] (%D:22) - Give Correct Number element is visible
 INFO [2024-05-07 16:44:54,187] (%D:22) - Max 25 Characters Allowed element is visible
 INFO [2024-05-07 16:44:57,397] (%D:22) - Give Valid Passport Number element is visible
 INFO [2024-05-07 16:44:57,597] (%D:22) - Give Correct SA_ID element is visible
 INFO [2024-05-07 16:44:57,608] (%D:22) - Maximum 100 Characters Allowed. element is visible
 INFO [2024-05-07 16:44:57,623] (%D:22) - Maximum 100 characters allowed. element is visible
 INFO [2024-05-07 16:44:57,634] (%D:22) - Give Correct Postal Code elemnt is visible
 INFO [2024-05-07 16:44:57,647] (%D:22) - Maximum 100 characters allowed. element is visible
 INFO [2024-05-07 16:44:57,658] (%D:22) - Maximum 100 characters allowed. element is visible
 INFO [2024-05-07 16:44:57,669] (%D:22) - Give Correct Postal Code element is visible
 INFO [2024-05-07 16:44:57,685] (%D:22) - Maximum 25 characters Allowed. element is visible
